LIV,ARS,4522,21,8650,9825,3,3,2016-01-13 00:00:00,2015/2016,2.88,3.5,2.55
CHE,WBA,4523,21,8455,8659,2,2,2016-01-13 00:00:00,2015/2016,1.44,4.5,9
MCI,EVE,4524,21,8456,8668,0,0,2016-01-13 00:00:00,2015/2016,1.53,4.6,6.25
SOU,WAT,4526,21,8466,9817,2,0,2016-01-13 00:00:00,2015/2016,2,3.5,4.2
STK,NOR,4527,21,10194,9850,3,1,2016-01-13 00:00:00,2015/2016,2,3.4,4.2
TOT,LEI,4528,21,8586,8197,0,1,2016-01-13 00:00:00,2015/2016,1.75,3.9,5
AVL,CRY,4519,21,10252,9826,1,0,2016-01-12 00:00:00,2015/2016,3.25,3.13,2.5
BOU,WHU,4520,21,8678,8654,1,3,2016-01-12 00:00:00,2015/2016,1.95,3.75,4.1
NEW,MUN,4525,21,10261,10260,3,3,2016-01-12 00:00:00,2015/2016,5,3.7,1.8
CRY,CHE,4510,20,9826,8455,0,3,2016-01-03 00:00:00,2015/2016,3.8,3.5,2.1
EVE,TOT,4511,20,8668,8586,1,1,2016-01-03 00:00:00,2015/2016,2.75,3.6,2.6
ARS,NEW,4509,20,9825,10261,1,0,2016-01-02 00:00:00,2015/2016,1.29,6,12
LEI,BOU,4512,20,8197,8678,0,0,2016-01-02 00:00:00,2015/2016,1.93,3.75,4.2
MUN,SWA,4513,20,10260,10003,2,1,2016-01-02 00:00:00,2015/2016,1.55,4.1,7.5
NOR,SOU,4514,20,9850,8466,1,0,2016-01-02 00:00:00,2015/2016,3.25,3.4,2.38
SUN,AVL,4515,20,8472,10252,3,1,2016-01-02 00:00:00,2015/2016,2.5,3.2,3.2
WAT,MCI,4516,20,9817,8456,1,2,2016-01-02 00:00:00,2015/2016,5.2,4.1,1.7
WBA,STK,4517,20,8659,10194,2,1,2016-01-02 00:00:00,2015/2016,2.8,3.1,2.88
WHU,LIV,4518,20,8654,8650,2,0,2016-01-02 00:00:00,2015/2016,4.1,3.4,2.05
SUN,LIV,4495,19,8472,8650,0,1,2015-12-30 00:00:00,2015/2016,5.5,3.75,1.73
LEI,MCI,4492,19,8197,8456,0,0,2015-12-29 00:00:00,2015/2016,4.4,4.1,1.8
ARS,BOU,4489,19,9825,8678,2,0,2015-12-28 00:00:00,2015/2016,1.44,4.8,8
