1W; 1L; 1GDpS; 2W; 2L; 2GDpS; 1FW; 1FL; 1FGDpS; 2FW; 2FL; 2FGDpS; 1SW; 1SL; 1SGDpS; 2SW; 2SL; 2SGDpS; 1SFW; 1SFL; 1SFGDpS; 2SFW; 2SFL; 2SFGDpS; 1MW; 1ML; 1MGDpS; 1MSW; 1MSL; 1MSGDpS; 1R; 2R; H; C; G; dSc; dSSc; 1; 2
1; 0; 3; 4; 1; 0.2; 1; 0; 3; 4; 1; 0.3; 1; 0; 3; 4; 1; 0; 1; 0; 3; 4; 1; 0.3; 1; 2; -0.3333; 1; 2; -0.3333; 11; 44; 1; 0; 0; -277; -277; 0; 1
6; 1; 2.1429; 6; 1; 1.4286; 6; 1; 0.3571; 6; 1; -0.2857; 6; 1; 2; 6; 1; 1; 6; 1; 0.3571; 6; 1; -0.2857; 3; 0; 0.6667; 3; 0; 0.6667; 77; 73; 1; 0; 0; -151; -151; 1; 0
5; 1; 0.3333; 3; 1; 1.5; 5; 1; 0.25; 3; 1; -0.3333; 5; 1; 0; 3; 1; 1; 5; 1; 0.25; 3; 1; -0.3333; 2; 4; -0.1667; 1; 2; -0.3333; 44; 52; 1; 0; 0; 151; 151; 0; 1
4; 1; 1.6; 7; 1; 2.125; 4; 1; -0.2667; 7; 1; 0.3125; 4; 1; 1; 7; 1; 2; 4; 1; -0.2667; 7; 1; 0.3125; 0; 5; -1.6; 0; 4; -2; 52; 77; 1; 0; 0; 165; 165; 0; 1
2; 1; 1.6667; 4; 1; 1.8; 2; 1; 2; 4; 1; 0.6; 2; 1; 1; 4; 1; 1; 2; 1; 2; 4; 1; 0.6; 0; 2; -2.5; 0; 1; -3; 75; 96; 1; 0; 0; -40; -40; 0; 1
0; 1; -3; 0; 0; 0; 0; 1; -3.5; 0; 0; 0; 0; 1; -3; 0; 0; 0; 0; 1; -3.5; 0; 0; 0; 1; 3; -1.25; 1; 0; 3; 58; 53; 1; 0; 0; 0; 0; 1; 0
1; 1; -0.5; 0; 1; -1; 1; 1; 1.5; 0; 1; -1.5; 1; 1; 0; 0; 1; -1; 1; 1; 1.5; 0; 1; -1.5; 1; 1; -1.5; 0; 1; -3; 66; 70; 1; 0; 0; 110; 110; 0; 1
5; 1; 2; 0; 1; -2; 5; 1; 0.5; 0; 1; -2.5; 5; 1; 2; 0; 1; -2; 5; 1; 0.5; 0; 1; -2.5; 1; 1; 0; 0; 1; -2; 96; 67; 1; 0; 0; 155; 155; 0; 1
4; 1; 2.6; 0; 0; 0; 4; 1; 0.9; 0; 0; 0; 4; 1; 2; 0; 0; 0; 4; 1; 0.9; 0; 0; 0; 1; 0; 3; 1; 0; 3; 95; 50; 1; 0; 0; 121; 121; 1; 0
0; 1; -2; 0; 1; -1; 0; 1; -2.5; 0; 1; -1.5; 0; 1; -2; 0; 1; -1; 0; 1; -2.5; 0; 1; -1.5; 0; 1; -2; 0; 1; -2; 93; 79; 1; 0; 0; 0; 0; 0; 1
1; 1; -0.5; 0; 1; -2; 1; 1; 0.5; 0; 1; -2; 1; 1; 0; 0; 1; -2; 1; 1; 0.5; 0; 1; -2; 2; 1; 0.3333; 1; 1; 0; 65; 71; 1; 0; 0; 104; 104; 1; 0
0; 1; -2; 0; 0; 0; 0; 1; -2.5; 0; 0; 0; 0; 1; -2; 0; 0; 0; 0; 1; -2.5; 0; 0; 0; 3; 0; 2; 2; 0; 2; 74; 39; 1; 0; 0; 0; 0; 1; 0
0; 1; -2; 0; 0; 0; 0; 1; -2.5; 0; 0; 0; 0; 1; -2; 0; 0; 0; 0; 1; -2.5; 0; 0; 0; 0; 2; -1; 0; 1; -2; 68; 37; 1; 0; 0; 0; 0; 0; 1
3; 1; 2.5; 0; 0; 0; 3; 1; -0.625; 0; 0; 0; 3; 1; 2; 0; 0; 0; 3; 1; -0.625; 0; 0; 0; 1; 1; 0.5; 1; 1; 0.5; 87; 32; 1; 0; 0; 60; 60; 1; 0
4; 1; 2.6; 2; 1; -0.3333; 4; 1; -0.5; 2; 1; 0.3333; 4; 1; 2; 2; 1; 0; 4; 1; -0.5; 2; 1; 0.3333; 0; 1; -3; 0; 1; -3; 87; 65; 1; 0; 0; -5; -5; 0; 1
1; 1; -0.5; 1; 1; 0; 1; 1; -1.25; 1; 1; -1.75; 1; 1; 0; 1; 1; 0; 1; 1; -1.25; 1; 1; -1.75; 2; 0; 2.5; 1; 0; 2; 74; 58; 1; 0; 0; 14; 14; 1; 0
1; 1; 0.5; 1; 1; -0.5; 1; 1; -0.75; 1; 1; -0.8333; 1; 1; 0; 1; 1; 0; 1; 1; -0.75; 1; 1; -0.8333; 0; 2; -1.5; 0; 2; -1.5; 79; 43; 1; 0; 0; 37; 37; 0; 1
1; 0; 2; 1; 1; 0; 1; 0; 2; 1; 1; -1.25; 1; 0; 2; 1; 1; 0; 1; 0; 2; 1; 1; -1.25; 1; 2; 0.6667; 1; 2; 0.6667; 37; 67; 1; 0; 0; 28; 28; 0; 1
0; 0; 0; 5; 1; 2.6667; 0; 0; 0; 5; 1; 0.75; 0; 0; 0; 5; 1; 2; 0; 0; 0; 5; 1; 0.75; 0; 1; -2; 0; 1; -2; 29; 95; 1; 0; 0; -221; -221; 0; 1
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; -1; 0; 1; -1; 60; 24; 1; 0; 0; 0; 0; 0; 1
3; 1; 1.5; 1; 1; -1; 3; 1; 0.75; 1; 1; 0.1667; 3; 1; 1; 1; 1; -1; 3; 1; 0.75; 1; 1; 0.1667; 0; 5; -1.2; 0; 3; -1.6667; 55; 10; 1; 0; 0; 107; 107; 0; 1
0; 0; 0; 1; 1; 1; 0; 0; 0; 1; 1; -0.75; 0; 0; 0; 1; 1; 1; 0; 0; 0; 1; 1; -0.75; 1; 0; 3; 1; 0; 3; 5; 70; 1; 0; 0; -84; -84; 1; 0
6; 1; 2.5714; 2; 1; 0; 6; 1; 0.6429; 2; 1; -0.8333; 6; 1; 2; 2; 1; 0; 6; 1; 0.6429; 2; 1; -0.8333; 0; 3; -0.6667; 0; 1; -1; 95; 67; 1; 0; 0; 175; 175; 0; 1
3; 1; 0.5; 1; 0; 1; 3; 1; 0.25; 1; 0; 1.5; 3; 1; 0; 1; 0; 1; 3; 1; 0.25; 1; 0; 1.5; 1; 3; -0.75; 1; 1; -0.5; 65; 24; 1; 0; 0; 156; 156; 0; 1
2; 1; 0; 2; 1; 0.3333; 2; 1; -0.5556; 2; 1; 0.1111; 2; 1; 0; 2; 1; 0; 2; 1; -0.5556; 2; 1; 0.1111; 3; 4; -0.2857; 2; 1; 0.6667; 43; 10; 1; 0; 0; -24; -24; 1; 0
1; 0; 3; 2; 1; 0.3333; 1; 0; 3; 2; 1; -0.8333; 1; 0; 3; 2; 1; 0; 1; 0; 3; 2; 1; -0.8333; 1; 0; 1; 1; 0; 1; 5; 74; 1; 0; 0; -123; -123; 1; 0
3; 1; 0.25; 3; 1; 0.25; 3; 1; -0.4167; 3; 1; -0.625; 3; 1; 0; 3; 1; 0; 3; 1; -0.4167; 3; 1; -0.625; 3; 2; 0.6; 2; 1; 1.3333; 43; 67; 1; 0; 0; 9; 9; 0; 1
2; 0; 2; 2; 0; 1.5; 2; 0; 1.5; 2; 0; 0.75; 2; 0; 2; 2; 0; 1; 2; 0; 1.5; 2; 0; 0.75; 8; 7; 0.1333; 3; 1; 1.5; 5; 24; 1; 0; 0; -19; -19; 1; 0
3; 0; 2; 4; 1; 0.6; 3; 0; 1; 4; 1; -0.5; 3; 0; 2; 4; 1; 0; 3; 0; 1; 4; 1; -0.5; 7; 2; 0.8889; 5; 2; 0.2857; 5; 67; 1; 0; 0; -47; -47; 1; 0
3; 3; -0.1667; 4; 1; -0.2; 3; 3; -0.4167; 4; 1; 0.0667; 3; 3; 0; 4; 1; 0; 3; 3; -0.4167; 4; 1; 0.0667; 1; 0; 2; 1; 0; 2; 72; 94; 1; 0; 0; 56; 56; 1; 0
