1W; 1L; 1GDpS; 2W; 2L; 2GDpS; 1FW; 1FL; 1FGDpS; 2FW; 2FL; 2FGDpS; 1SW; 1SL; 1SGDpS; 2SW; 2SL; 2SGDpS; 1SFW; 1SFL; 1SFGDpS; 2SFW; 2SFL; 2SFGDpS; 1MW; 1ML; 1MGDpS; 1MSW; 1MSL; 1MSGDpS; 1R; 2R; H; C; G; dSc; dSSc; 1; 2
1; 10; -1.9091; 15; 10; 0.16; 1; 9; -0.2; 5; 5; 0.25; 1; 6; -1; 5; 5; 0; 1; 6; -0.0952; 5; 5; 0.25; 0; 1; -1; 0; 1; -1; 68; 32; 0; 1; 0; -213; -213; 0; 1
9; 7; -0.375; 8; 9; 0.1765; 5; 5; 0.1; 3; 7; -0.0667; 4; 4; -1; 2; 3; -1; 4; 4; -0.3333; 2; 3; 0.6; 3; 0; 0.3333; 1; 0; 1; 100; 33; 0; 1; 0; -194; -109; 1; 0
14; 11; 0.12; 13; 11; 0.2917; 6; 4; -0.45; 6; 4; 0.35; 7; 4; 0; 9; 7; 0; 6; 4; -0.45; 6; 4; 0.35; 2; 0; 1.5; 1; 0; 1; 22; 37; 0; 1; 0; 249; 249; 1; 0
0; 3; -1.6667; 13; 7; 0.6; 0; 3; -0.2222; 5; 5; 0.25; 0; 2; -2; 4; 4; 0; 0; 2; -0.5; 4; 4; -0.5; 1; 1; -1; 0; 1; -4; 59; 35; 0; 1; 0; -457; -315; 0; 1
7; 9; -0.5625; 7; 7; -0.5714; 4; 6; 0.2; 4; 6; 0.2; 0; 0; 0; 0; 3; -3; 0; 0; 0; 0; 3; -1.3333; 1; 5; -0.8333; 1; 0; 2; 80; 14; 0; 1; 0; -226; 0; 1; 0
20; 11; 0.7419; 8; 11; -0.4737; 6; 4; -0.3; 4; 6; 0.25; 7; 4; 1; 0; 4; -3; 6; 4; -0.3; 0; 4; -0.875; 1; 0; 1; 1; 0; 1; 43; 86; 0; 1; 0; 165; 504; 1; 0
12; 10; 0.4091; 17; 11; 0.25; 5; 5; 0.0667; 8; 2; 0.3; 4; 4; 0; 11; 4; 0; 4; 4; -0.4375; 8; 2; 0.3; 3; 3; 0.8333; 2; 1; 0.6667; 41; 38; 0; 1; 0; -338; -429; 0; 1
12; 15; -0.2222; 19; 9; 0.8929; 4; 6; 0.25; 6; 4; -0.2; 6; 6; 0; 15; 6; 1; 4; 6; 0.25; 6; 4; -0.2; 1; 2; 0.3333; 0; 1; -1; 75; 17; 0; 1; 0; -423; -423; 0; 1
15; 10; 0.08; 7; 13; -0.4; 6; 4; 0.2; 4; 6; -0.3; 5; 3; 0; 4; 6; 0; 5; 3; -0.4375; 4; 6; -0.3; 1; 2; 0; 0; 1; 0; 15; 62; 0; 1; 0; 480; 460; 0; 1
17; 11; 0.4286; 8; 8; -0.5625; 6; 4; 0.1667; 4; 6; 0.0667; 13; 7; 0; 3; 4; 0; 6; 4; 0.1667; 3; 4; -0.0476; 3; 0; 3.3333; 3; 0; 3.3333; 24; 88; 0; 1; 0; 281; 392; 1; 0
12; 11; 0.1304; 26; 12; 0.8158; 4; 6; -0.25; 7; 3; 0.25; 4; 5; 0; 15; 7; 0; 4; 5; 0.1111; 7; 3; 0.25; 0; 3; -1; 0; 1; -1; 79; 12; 0; 1; 0; -369; -369; 0; 1
30; 8; 1.3947; 7; 10; -0.7647; 8; 2; 0.15; 5; 5; 0.1333; 10; 2; 1; 7; 8; 0; 8; 2; 0.15; 5; 5; 0.1333; 3; 0; 3.6667; 3; 0; 3.6667; 11; 53; 0; 1; 0; 657; 657; 1; 0
23; 10; 0.9394; 10; 9; 0.2632; 7; 3; -0.4; 7; 3; 0.35; 10; 4; 0; 7; 3; 0; 7; 3; -0.4; 7; 3; 0.35; 2; 3; -0.2; 1; 0; 0; 9; 93; 0; 1; 0; 379; 379; 1; 0
27; 9; 1.3889; 8; 10; -0.1667; 7; 3; 0.45; 4; 6; 0.2; 12; 4; 1; 1; 3; -1; 7; 3; 0.45; 1; 3; 0.625; 1; 0; 3; 1; 0; 3; 7; 83; 0; 1; 0; 524; 724; 1; 0
8; 12; 0.2; 31; 3; 1.8235; 2; 8; 0.3; 8; 2; 0.0667; 0; 3; -1; 8; 1; 1; 0; 3; -0.1111; 8; 1; 0.037; 0; 1; -3; 0; 1; -3; 96; 3; 0; 1; 0; -941; -981; 0; 1
6; 14; -0.6; 30; 5; 1.7429; 3; 7; -0.35; 7; 3; 0.1667; 5; 8; 0; 10; 3; 0; 4; 6; 0.3; 7; 3; 0.1667; 0; 2; -3; 0; 1; -3; 58; 1; 0; 1; 0; -759; -739; 0; 1
1; 4; -1.2; 13; 6; 0.7368; 1; 4; -0.6; 7; 3; 0.1; 1; 1; 0; 3; 0; 1; 1; 1; -1.75; 3; 0; 0.4444; 1; 2; 0; 0; 1; -2; 40; 52; 0; 1; 0; -496; -240; 0; 1
15; 11; 0.1538; 8; 10; -0.1667; 7; 3; -0.0667; 5; 5; 0.15; 8; 4; 0; 7; 7; 0; 7; 3; -0.0667; 5; 5; 0.15; 2; 2; -0.25; 1; 1; 0.5; 22; 48; 0; 1; 0; 371; 371; 0; 1
14; 7; 0.7619; 10; 12; -0.0455; 5; 5; -0.25; 5; 5; -0.3; 5; 4; 0; 7; 6; 0; 5; 4; -0.4444; 5; 5; -0.3; 3; 0; 2.6667; 1; 0; 2; 35; 45; 0; 1; 0; 63; 63; 1; 0
16; 11; 0.1481; 18; 12; 0.3; 5; 5; -0.2; 6; 4; -0.45; 7; 6; 0; 11; 7; 0; 5; 5; -0.2; 6; 4; -0.45; 2; 1; -0.3333; 2; 1; -0.3333; 42; 55; 0; 1; 0; -17; -17; 0; 1
21; 11; 0.75; 8; 9; -0.4706; 7; 3; 0.25; 5; 5; -0.1333; 8; 4; 1; 7; 5; 0; 7; 3; 0.25; 6; 4; 0.25; 0; 1; -1; 0; 1; -1; 43; 78; 0; 1; 0; 196; 152; 0; 1
18; 11; 0.3103; 14; 9; 0.2609; 8; 2; 0.25; 5; 5; -0.5; 12; 4; 0; 10; 6; 0; 8; 2; 0.25; 5; 5; -0.5; 1; 0; 1; 1; 0; 1; 38; 91; 0; 1; 0; 442; 442; 1; 0
4; 8; -0.4167; 8; 7; 0.1333; 4; 6; -0.25; 6; 4; -0.3; 4; 6; 0; 7; 4; 0; 4; 6; -0.25; 6; 4; -0.3; 0; 2; -2; 0; 1; -2; 50; 21; 0; 1; 0; -63; -63; 0; 1
15; 13; 0.0714; 20; 9; 0.8966; 5; 5; 0.1; 7; 3; 0.3; 11; 8; 0; 16; 6; 1; 5; 5; 0.1; 7; 3; 0.3; 0; 4; -1.75; 0; 4; -1.75; 46; 17; 0; 1; 0; -385; -385; 0; 1
12; 7; 0.5263; 19; 10; 0.8966; 6; 4; -0.25; 7; 3; -0.0333; 6; 3; 0; 9; 3; 0; 6; 3; 0.4444; 7; 3; -0.0333; 0; 3; -1.3333; 0; 1; -1; 76; 19; 0; 1; 0; -337; -337; 0; 1
18; 11; 0.4828; 8; 8; -0.4375; 6; 4; -0.25; 6; 4; -0.3; 14; 7; 0; 4; 1; 1; 6; 4; -0.25; 4; 1; 0.4667; 2; 0; 2.5; 1; 0; 2; 24; 54; 0; 1; 0; 239; 463; 1; 0
15; 5; 1.2; 7; 12; -0.5263; 8; 2; 0.4; 5; 5; -0.25; 11; 2; 1; 3; 3; 0; 8; 2; 0.2333; 3; 3; -0.1667; 1; 0; 2; 1; 0; 2; 26; 70; 0; 1; 0; 156; 330; 1; 0
31; 11; 0.8571; 16; 11; 0.3333; 8; 2; 0.2; 4; 6; -0.0667; 21; 6; 0; 3; 4; 0; 8; 2; 0.2; 3; 4; -0.2143; 1; 0; 2; 1; 0; 2; 10; 44; 0; 1; 0; 302; 374; 1; 0
8; 8; -0.5; 28; 9; 1.4324; 4; 6; 0.15; 7; 3; 0.1; 1; 3; 0; 13; 4; 1; 1; 3; -0.625; 7; 3; 0.1; 2; 3; -1.2; 1; 2; -2.3333; 47; 7; 0; 1; 0; -350; -600; 0; 1
17; 12; 0.2069; 32; 7; 1.6923; 6; 4; -0.25; 7; 3; 0.1; 10; 7; 0; 20; 4; 1; 6; 4; -0.25; 7; 3; 0.1; 0; 3; -2; 0; 1; -3; 95; 5; 0; 1; 0; -268; -268; 0; 1
21; 9; 1.1; 4; 10; -1; 6; 4; 0.3; 4; 6; -0.3; 6; 4; 0; 3; 3; 0; 6; 4; 0.3; 3; 3; 0.5; 1; 0; 2; 1; 0; 2; 6; 81; 0; 1; 0; 456; 531; 1; 0
17; 11; 0.5714; 21; 7; 1.4286; 4; 6; -0.15; 6; 4; 0.1; 4; 4; 0; 5; 3; 1; 4; 4; 0.25; 5; 3; 0.5625; 0; 5; -2; 0; 1; -1; 77; 4; 0; 1; 0; -376; -235; 0; 1
17; 12; 0.5862; 34; 4; 2.3947; 3; 7; -0.1333; 9; 1; 0.4; 3; 6; 0; 17; 1; 3; 3; 6; -0.2222; 9; 1; 0.4; 0; 3; -2; 0; 1; -4; 73; 2; 0; 1; 0; -912; -912; 0; 1
4; 7; -1.0909; 31; 5; 1.7778; 4; 6; 0.2333; 7; 3; -0.4; 3; 4; -1; 11; 3; 1; 3; 4; -0.2857; 7; 3; -0.4; 0; 2; -3; 0; 2; -3; 92; 1; 0; 1; 0; -688; -708; 0; 1
19; 11; 0.5333; 19; 11; 0.3333; 7; 3; 0.4; 8; 2; 0.0667; 15; 7; 0; 13; 4; 0; 7; 3; 0.4; 8; 2; 0.0667; 6; 1; 1.8571; 1; 1; 1.5; 24; 38; 0; 1; 0; -115; -115; 0; 1
16; 5; 1.2381; 19; 6; 1.36; 8; 2; -0.35; 7; 3; 0.15; 12; 2; 1; 7; 4; 1; 8; 2; -0.4; 7; 3; 0.15; 1; 0; 1; 1; 0; 1; 26; 31; 0; 1; 0; 55; 55; 1; 0
9; 9; -0.3889; 32; 11; 0.8837; 6; 4; -0.2; 8; 2; 0.0333; 8; 5; 0; 22; 6; 1; 6; 4; 0.1333; 8; 2; 0.0333; 0; 2; -2.5; 0; 2; -2.5; 78; 10; 0; 1; 0; -73; -129; 0; 1
28; 12; 0.825; 21; 9; 0.9333; 7; 3; 0.25; 7; 3; 0.35; 17; 7; 0; 17; 6; 1; 7; 3; 0.25; 7; 3; 0.35; 2; 2; 0; 0; 1; -1; 12; 17; 0; 1; 0; -171; -171; 0; 1
32; 8; 1.425; 9; 7; 0.25; 8; 2; 0.3; 7; 3; 0.35; 12; 2; 1; 8; 4; 0; 8; 2; 0.3; 7; 3; 0.35; 8; 2; 1.8; 4; 0; 3.25; 11; 21; 0; 1; 0; 301; 301; 1; 0
25; 10; 0.9429; 14; 6; 0.8; 8; 2; 0.1333; 7; 3; 0.3; 12; 4; 0; 4; 0; 1; 8; 2; 0.1333; 4; 0; 0.3333; 1; 1; 0; 1; 1; 0; 9; 52; 0; 1; 0; 202; 380; 1; 0
29; 9; 1.4737; 17; 10; 0.2593; 7; 3; -0.0333; 5; 5; -0.15; 14; 4; 1; 7; 5; 0; 7; 3; -0.0333; 5; 5; -0.15; 6; 0; 1.3333; 3; 0; 1.3333; 7; 32; 0; 1; 0; 391; 391; 1; 0
33; 7; 1.725; 15; 7; 0.8182; 7; 3; -0.15; 6; 4; -0.4; 21; 4; 1; 6; 4; 0; 7; 3; -0.15; 6; 4; -0.4; 3; 4; 0; 2; 0; 3.5; 5; 35; 0; 1; 0; 221; 221; 1; 0
9; 10; -0.1579; 22; 9; 1.129; 5; 5; 0.1; 6; 4; 0.25; 8; 7; 0; 7; 4; 0; 5; 5; 0.1; 6; 4; 0.25; 0; 2; -1.5; 0; 1; -2; 48; 6; 0; 1; 0; -124; -124; 0; 1
22; 7; 1.4138; 19; 12; 0.3871; 6; 4; -0.3; 7; 3; 0.25; 6; 3; 1; 12; 7; 0; 6; 3; 0.5; 7; 3; 0.25; 3; 0; 3.3333; 3; 0; 3.3333; 4; 55; 0; 1; 0; 55; 55; 1; 0
9; 9; -0.3333; 33; 3; 1.8611; 5; 5; -0.2; 9; 1; 0.35; 2; 0; 1; 10; 1; 1; 2; 0; 1; 9; 1; 0.35; 0; 5; -2.4; 0; 1; -1; 80; 3; 0; 1; 0; -720; -780; 0; 1
26; 10; 0.9722; 33; 11; 0.9318; 8; 2; 0.2; 9; 1; 0.2333; 13; 4; 0; 23; 6; 1; 8; 2; 0.2; 9; 1; 0.2333; 0; 1; -2; 0; 1; -2; 9; 10; 0; 1; 0; 86; 86; 0; 1
30; 9; 1.4359; 33; 8; 1.4634; 8; 2; 0.35; 8; 2; 0.15; 15; 4; 1; 13; 2; 1; 8; 2; 0.35; 8; 2; 0.15; 3; 3; -0.5; 2; 1; 0.6667; 7; 11; 0; 1; 0; -76; -76; 0; 1
9; 10; -0.5789; 34; 7; 1.7805; 6; 4; -0.1333; 8; 2; 0.25; 7; 5; 0; 22; 4; 1; 6; 4; -0.1333; 8; 2; 0.25; 0; 5; -3.2; 0; 2; -3; 27; 5; 0; 1; 0; -465; -465; 0; 1
22; 9; 0.9355; 23; 9; 1.1563; 7; 3; -0.15; 6; 4; -0.2; 18; 6; 1; 8; 4; 0; 7; 3; -0.15; 6; 4; -0.2; 1; 2; 0; 1; 1; 0.5; 17; 6; 0; 1; 0; 234; 234; 0; 1
21; 10; 0.9677; 23; 7; 1.4333; 8; 2; 0.0333; 7; 3; 0.45; 11; 3; 1; 7; 3; 1; 8; 2; 0.0333; 7; 3; 0.45; 4; 4; 0.375; 2; 2; 0.5; 19; 4; 0; 1; 0; 53; 53; 0; 1
17; 5; 1.2273; 36; 4; 2.45; 9; 1; 0.3; 9; 1; 0.4; 13; 2; 1; 19; 1; 3; 9; 1; 0.3; 9; 1; 0.4; 0; 3; -4.6667; 0; 3; -4.6667; 26; 2; 0; 1; 0; -231; -231; 0; 1
20; 11; 0.3226; 33; 5; 1.8684; 8; 2; 0.35; 8; 2; 0.15; 14; 4; 0; 13; 3; 1; 8; 2; 0.35; 8; 2; 0.15; 0; 10; -2.1; 0; 5; -2.2; 38; 1; 0; 1; 0; -32; -32; 0; 1
24; 7; 1.4194; 35; 7; 1.8333; 7; 3; -0.2; 8; 2; -0.0333; 8; 3; 1; 23; 4; 2; 7; 3; -0.2; 8; 2; -0.0333; 6; 5; 0.2727; 0; 4; -1.75; 4; 5; 0; 1; 0; -260; -260; 0; 1
34; 8; 1.4286; 35; 3; 1.8158; 8; 2; 0.3; 9; 1; 0.35; 14; 2; 1; 12; 1; 1; 8; 2; 0.3; 9; 1; 0.35; 4; 17; -1.7619; 0; 3; -1; 11; 3; 0; 1; 0; 121; 121; 0; 1
34; 11; 0.9556; 37; 4; 2.5122; 9; 1; 0.3; 9; 1; -0.0667; 24; 6; 1; 20; 1; 3; 9; 1; 0.3; 9; 1; -0.0667; 0; 8; -2.125; 0; 6; -2.5; 10; 2; 0; 1; 0; -292; -292; 0; 1
34; 5; 1.8462; 24; 9; 1.1212; 8; 2; -0.2; 7; 3; -0.35; 14; 3; 1; 9; 4; 0; 8; 2; -0.2; 7; 3; -0.35; 9; 5; 1.1429; 3; 0; 2.3333; 1; 6; 0; 1; 0; 143; 143; 1; 0
36; 7; 1.8372; 38; 4; 2.5; 8; 2; -0.2; 10; 0; 0.35; 24; 4; 2; 21; 1; 3; 8; 2; -0.2; 10; 0; 0.35; 4; 17; -1.6667; 1; 15; -2.3125; 5; 2; 0; 1; 0; -214; -214; 0; 1
36; 3; 1.7949; 35; 5; 1.825; 9; 1; 0.0333; 9; 1; 0.3; 13; 1; 1; 15; 3; 1; 9; 1; 0.0333; 9; 1; 0.3; 14; 14; 0.0714; 2; 4; -1.1667; 3; 1; 0; 1; 0; -201; -201; 0; 1
36; 5; 1.8293; 39; 4; 2.5349; 9; 1; 0.1667; 10; 0; 0.5; 16; 3; 1; 22; 1; 3; 9; 1; 0.1667; 10; 0; 0.5; 15; 18; -0.1212; 2; 12; -1.2857; 1; 2; 0; 1; 0; -98; -98; 0; 1
11; 15; -0.2692; 10; 14; -0.9167; 6; 4; 0.2; 4; 6; 0.1667; 4; 2; 0; 2; 2; 0; 4; 2; 0.25; 2; 2; 0.5; 2; 0; 1; 1; 0; 0; 70; 36; 0; 0; 1; 93; 42; 1; 0
8; 11; 0.0526; 4; 8; -1.25; 6; 4; -0.35; 3; 7; -0.2333; 6; 2; 1; 0; 0; 0; 6; 2; -0.1875; 0; 0; 0; 1; 0; 2; 1; 0; 2; 63; 92; 0; 0; 1; 231; 291; 1; 0
12; 14; -0.3077; 20; 14; 0.2059; 4; 6; -0.25; 6; 4; 0; 4; 2; 0; 3; 1; 1; 4; 2; 0.3333; 3; 1; 0.875; 0; 1; -2; 0; 1; -2; 86; 95; 0; 0; 1; -278; -17; 0; 1
8; 12; -0.5; 8; 11; -0.1579; 2; 8; -0.0333; 3; 7; -0.3; 0; 1; -4; 1; 1; 1; 0; 1; -4.5; 1; 1; 1.75; 0; 4; -2.25; 0; 1; -1; 83; 56; 0; 0; 1; -160; -20; 0; 1
15; 13; 0.1071; 8; 6; -0.3571; 5; 5; 0.1; 5; 5; -0.4333; 3; 1; 0; 4; 1; 0; 3; 1; -0.0833; 4; 1; 0.1333; 4; 0; 1.75; 3; 0; 2.3333; 79; 82; 0; 0; 1; -212; -247; 1; 0
11; 12; -0.1304; 8; 10; -0.7222; 5; 5; -0.1667; 2; 8; -0.2; 2; 1; 0; 0; 1; -2; 2; 1; 0.4444; 0; 1; -2.5; 3; 1; 0.5; 1; 0; 1; 48; 47; 0; 0; 1; 315; 192; 1; 0
7; 11; -0.8889; 18; 14; 0.375; 4; 6; -0.35; 4; 6; -0.0333; 0; 0; 0; 2; 2; 1; 0; 0; 0; 2; 2; 0.25; 1; 2; -1; 0; 1; -2; 53; 44; 0; 0; 1; -53; -124; 0; 1
19; 12; 0.2581; 16; 9; 0.48; 5; 5; -0.2; 7; 3; 0.1667; 2; 1; 0; 4; 1; 0; 2; 1; 0.3333; 4; 1; 0.5; 2; 4; -1; 0; 4; -1.5; 32; 76; 0; 0; 1; -167; -154; 0; 1
9; 12; 0; 1; 7; -1.5; 5; 5; -0.3; 1; 7; -0.375; 1; 1; 0; 0; 2; -2; 1; 1; 1; 0; 2; -0.75; 1; 0; 2; 1; 0; 2; 23; 40; 0; 0; 1; 273; 20; 1; 0
15; 9; 0.5417; 11; 11; -0.1364; 6; 4; 0.0333; 6; 4; 0.2; 1; 2; 0; 3; 2; 1; 1; 2; 0.2222; 3; 2; 0.9; 4; 1; 1.4; 1; 1; -0.5; 52; 54; 0; 0; 1; 159; -171; 1; 0
1; 13; -2.2143; 18; 9; 0.5185; 0; 10; -0.5; 6; 4; -0.15; 0; 1; -3; 3; 1; 0; 0; 1; -3.5; 3; 1; 0.875; 0; 1; -2; 0; 1; -2; 39; 35; 0; 0; 1; -671; -362; 0; 1
9; 11; 0.15; 22; 10; 0.9063; 4; 6; 0; 7; 3; 0.15; 1; 1; 0; 0; 0; 0; 1; 1; 2.5; 0; 0; 0; 2; 3; -1.2; 1; 0; 0; 33; 17; 0; 0; 1; -356; 79; 1; 0
16; 14; 0.0333; 10; 13; -0.6522; 6; 4; -0.35; 6; 4; 0.2; 1; 2; -1; 1; 2; 0; 1; 2; 0.8333; 1; 2; 1; 3; 1; 0.25; 1; 0; 0; 22; 27; 0; 0; 1; 294; 0; 1; 0
22; 14; 0.3056; 20; 15; 0.4; 6; 4; 0.0333; 5; 5; -0.0667; 2; 2; 0; 3; 2; 0; 2; 2; 0; 3; 2; 0.3; 4; 1; 1.8; 0; 1; 0; 38; 73; 0; 0; 1; 187; -85; 0; 1
15; 12; 0.0741; 8; 14; -0.6364; 5; 5; -0.35; 2; 8; -0.0333; 0; 1; 0; 1; 2; 0; 0; 1; -0.6667; 1; 2; 0.8333; 1; 0; 2; 1; 0; 2; 15; 34; 0; 0; 1; 549; -20; 1; 0
19; 14; 0.2727; 21; 8; 1.3448; 6; 4; 0.3; 5; 5; -0.1; 0; 1; -1; 2; 1; 2; 0; 1; -1; 2; 1; 0.5; 0; 2; -1; 0; 1; -2; 55; 31; 0; 0; 1; 140; -107; 0; 1
13; 7; 0.55; 14; 11; 0.16; 6; 4; -0.0667; 4; 6; -0.2333; 0; 0; 0; 0; 1; -1; 0; 0; 0; 0; 1; -1; 5; 0; 1.6; 1; 0; 2; 25; 91; 0; 0; 1; 18; 0; 1; 0
9; 15; 0.0417; 21; 12; 0.9091; 1; 9; 0.0333; 6; 4; -0.35; 1; 2; 0; 0; 1; 1; 1; 2; -0.5; 0; 1; 1; 0; 2; -3; 0; 1; -4; 96; 19; 0; 0; 1; -377; 20; 0; 1
12; 8; 0.4; 5; 12; -1.0588; 7; 3; 0.3; 4; 6; -0.2; 3; 0; 2; 1; 1; -1; 3; 0; 1.5; 1; 1; 0.3333; 1; 0; 1; 1; 0; 1; 21; 81; 0; 0; 1; 400; 111; 1; 0
17; 6; 0.9565; 10; 11; -0.5238; 8; 2; 0.15; 6; 4; -0.35; 0; 0; 0; 1; 1; 0; 0; 0; 0; 1; 1; 1.5; 1; 0; 1; 1; 0; 1; 26; 78; 0; 0; 1; 239; -20; 1; 0
17; 14; 0.3226; 11; 14; -0.08; 3; 7; -0.25; 5; 5; 0.25; 0; 2; -2; 1; 1; 0; 0; 2; -1; 1; 1; 0.3333; 5; 3; -0.75; 1; 0; 0; 77; 20; 0; 0; 1; -346; -62; 1; 0
34; 12; 0.8913; 5; 16; -0.9048; 8; 2; -0.2; 0; 10; -0.1; 0; 0; 0; 0; 2; -1; 0; 0; 0; 0; 2; -1; 1; 0; 0; 1; 0; 0; 10; 67; 0; 0; 1; 579; 0; 1; 0
8; 13; -0.4762; 17; 10; 0.3333; 4; 6; -0.25; 5; 5; 0.1; 1; 1; -1; 0; 0; 0; 1; 1; 1; 0; 0; 0; 1; 2; -0.3333; 1; 0; 0; 74; 18; 0; 0; 1; -255; 20; 1; 0
34; 9; 1.3721; 10; 15; -0.28; 7; 3; 0.25; 4; 6; 0.1333; 0; 0; 0; 0; 2; -2; 0; 0; 0; 0; 2; -1.75; 1; 0; 0; 1; 0; 0; 11; 45; 0; 0; 1; 419; 0; 1; 0
18; 10; 0.8571; 27; 12; 0.9231; 6; 4; -0.0667; 8; 2; 0.6; 5; 0; 1; 1; 1; 1; 5; 0; 0.4; 1; 1; 1.5; 3; 4; -0.7143; 0; 2; -2; 64; 9; 0; 0; 1; -320; 157; 0; 1
31; 11; 1.4048; 3; 10; -0.3846; 7; 3; 0.2333; 2; 8; 0.2333; 1; 1; 1; 0; 1; -2; 1; 1; 1.75; 0; 1; -2.5; 2; 1; 1.3333; 0; 1; -1; 7; 61; 0; 0; 1; 499; 128; 0; 1
24; 9; 1.2424; 12; 11; 0.3043; 6; 4; 0.45; 4; 6; -0.0333; 0; 1; -1; 0; 0; 0; 0; 1; -1; 0; 0; 0; 6; 4; 0.5; 1; 0; 4; 4; 41; 0; 0; 1; 133; 0; 1; 0
18; 17; 0.2; 39; 5; 1.6364; 4; 6; -0.2; 8; 2; 0.3; 0; 1; -1; 3; 1; 1; 0; 1; -1.3333; 3; 1; 0.5; 0; 1; -5; 0; 1; -5; 66; 3; 0; 0; 1; -584; -361; 0; 1
13; 12; 0.24; 41; 5; 2.3913; 5; 5; -0.35; 9; 1; 0.25; 0; 0; 0; 1; 1; 0; 0; 0; 0; 1; 1; 1.75; 0; 3; -2.3333; 0; 1; -2; 37; 2; 0; 0; 1; -573; -20; 0; 1
36; 6; 1.7857; 4; 9; -0.5385; 8; 2; 0.35; 4; 6; -0.1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2; 1; 0; 1; 0; 3; 1; 50; 0; 0; 1; 487; 0; 1; 0
12; 11; -0.1304; 9; 13; -0.4545; 6; 4; -0.1; 5; 5; 0.4; 3; 1; 1; 2; 1; 0; 3; 1; 0.75; 2; 1; 0.6667; 2; 2; 0; 1; 1; 0; 80; 74; 0; 0; 1; 114; 99; 0; 1
10; 12; 0.0909; 9; 11; 0.15; 6; 4; 0.15; 7; 3; -0.2; 2; 1; 0; 7; 2; 1; 2; 1; 0.6667; 7; 2; -0.1667; 4; 0; 1.25; 1; 0; 0; 23; 63; 0; 0; 1; 54; -219; 1; 0
17; 8; 0.68; 16; 9; 0.6; 8; 2; 0.1; 6; 4; -0.15; 4; 0; 2; 2; 2; 0; 4; 0; 1.25; 2; 2; 0.1667; 0; 3; -1.3333; 0; 1; 0; 99; 52; 0; 0; 1; -153; -36; 0; 1
16; 12; 0.1429; 21; 14; 0.2571; 6; 4; 0.4; 6; 4; 0.0333; 1; 1; 1; 4; 1; 1; 1; 1; -0.3333; 4; 1; 0.7; 0; 1; -1; 0; 1; -1; 15; 95; 0; 0; 1; 320; -81; 0; 1
22; 8; 1.3667; 15; 11; 0.3846; 6; 4; 0.2; 7; 3; 0.25; 3; 1; 2; 5; 1; 0; 3; 1; 0.375; 5; 1; 0.3333; 0; 2; -1; 0; 1; 0; 31; 93; 0; 0; 1; -153; -190; 0; 1
13; 15; 0.1786; 13; 8; 0.4286; 6; 4; 0.1667; 7; 3; 0.1; 3; 2; 1; 4; 0; 2; 3; 2; 0.4; 4; 0; 1.125; 0; 3; -2; 0; 1; -3; 57; 21; 0; 0; 1; -230; -110; 0; 1
14; 14; 0.1786; 28; 14; 0.7619; 7; 3; -0.1667; 6; 4; 0.3; 7; 2; 1; 0; 1; 0; 7; 2; 0.2222; 0; 1; -0.6667; 1; 2; -0.6667; 1; 0; 1; 49; 12; 0; 0; 1; -54; 420; 1; 0
28; 12; 0.95; 13; 11; 0.125; 8; 2; 0.4; 7; 3; 0.2; 2; 1; 1; 5; 2; 0; 2; 1; 1; 5; 2; 0.2143; 4; 0; 2.25; 3; 0; 2.3333; 9; 72; 0; 0; 1; 430; -26; 1; 0
18; 14; 0.0625; 26; 11; 1.1081; 5; 5; -0.0667; 7; 3; 0.35; 1; 1; -1; 2; 1; 1; 1; 1; -1.5; 2; 1; 1.1667; 0; 5; -2; 0; 1; -2; 65; 6; 0; 0; 1; -103; -20; 0; 1
25; 9; 1.3235; 9; 11; -0.1; 6; 4; -0.15; 4; 6; 0.1; 1; 1; 1; 2; 1; 1; 1; 1; -0.5; 2; 1; 1.1667; 5; 0; 1; 1; 0; 1; 4; 56; 0; 0; 1; 247; 22; 1; 0
12; 12; -0.0833; 40; 5; 1.7111; 6; 4; 0.4; 8; 2; 0.225; 3; 1; 0; 4; 1; 1; 3; 1; 0.3333; 4; 1; 0.4; 0; 2; -4.5; 0; 1; -4; 48; 3; 0; 0; 1; -102; -150; 0; 1
42; 5; 2.383; 12; 15; -0.2593; 9; 1; 0.4333; 6; 4; -0.25; 2; 1; 1; 5; 2; 0; 2; 1; 1.1667; 5; 2; 0.2143; 0; 1; 0; 0; 1; 0; 2; 70; 0; 0; 1; 398; -187; 0; 1
37; 6; 1.814; 16; 13; 0.1379; 8; 2; 0.25; 5; 5; -0.25; 1; 0; 3; 4; 1; 0; 1; 0; 3.6667; 4; 1; -0.0667; 2; 0; 2.5; 1; 0; 2; 1; 79; 0; 0; 1; 567; -133; 1; 0
22; 15; 0.4054; 10; 13; -0.4348; 6; 4; 0; 5; 5; 0.2; 5; 2; 0; 3; 1; 0; 5; 2; 0.2143; 3; 1; 0.5; 3; 0; 0; 1; 0; 0; 73; 74; 0; 0; 1; 94; 156; 1; 0
28; 13; 0.8049; 13; 15; -0.25; 8; 2; 0.1667; 7; 3; 0.175; 7; 1; 1; 6; 2; 0; 7; 1; 0.125; 6; 2; 0.1875; 2; 0; 1; 1; 0; 2; 43; 70; 0; 0; 1; -153; -127; 1; 0
